FIPS,County_Equivalent,POP_ESTIMATE_2018.x,pop.density.percentile,case.rate,case.rate.percentile,response,percent_race,race
18001,Adams,35636,0.706028589,2.834212594,0.170910248,0,0.04624537,hispanic
42051,Fayette,130441,0.793349907,3.787153,0.247612985,0,0.012204752,hispanic
17137,Morgan,33976,0.585456805,7.328702614,0.485359644,0,0.024811632,hispanic
24023,Garrett,29163,0.499378496,1.680211227,0.079248886,0,0.012207249,hispanic
53001,Adams,19759,0.173088875,22.26833,0.878421388,1,0.642998127,hispanic
1057,Fayette,16433,0.347110006,12.59660439,0.694780395,0,0.018073389,hispanic
42083,McKean,40968,0.483219391,0.829916,0.034373011,0,0.0217975,hispanic
13083,Dade,16226,0.692977004,7.765314927,0.507320178,0,0.022802909,hispanic
48133,Eastland,18322,0.273461778,3.984281,0.264481222,0,0.168322236,hispanic
8083,Montezuma,26158,0.200435053,4.281672911,0.291852323,0,0.127188623,hispanic
26089,Leelanau,21764,0.585456805,3.308215402,0.210057288,0,0.04479875,hispanic
8095,Phillips,4286,0.132069608,4.433037797,0.307447486,0,0.205552963,hispanic
36013,Chautauqua,127939,0.746737104,1.977504905,0.101527689,0,0.07820133,hispanic
20181,Sherman,5899,0.124300808,2.542803865,0.146085296,0,0.126123072,hispanic
40119,Payne,82040,0.730888751,8.898098,0.563653724,0,0.048573866,hispanic
19179,Wapello,35205,0.657240522,25.56455049,0.91247613,1,0.109302656,hispanic
17023,Clark,15596,0.394344313,5.2577584,0.364735837,0,0.015773275,hispanic
20087,Jefferson,18975,0.417650715,4.005270092,0.26734564,0,0.028827404,hispanic
48257,Kaufman,128622,0.75543816,16.77785,0.792170592,1,0.223810857,hispanic
26083,Keweenaw,2113,0.092604102,1.4197823,0.061107575,0,0.013251301,hispanic
20203,Wichita,2105,0.074580485,1.90023753,0.096435391,0,0.299287411,hispanic
20015,Butler,66765,0.494717216,3.819366435,0.249522597,0,0.050220924,hispanic
26155,Shiawassee,68192,0.756059664,5.000586579,0.346594526,0,0.029519592,hispanic
17105,Livingston,35761,0.4307023,3.215793742,0.20050923,0,0.046279466,hispanic
36027,Dutchess,293718,0.879117464,15.68511293,0.768300446,1,0.124847643,hispanic
28067,Jones,68461,0.695773773,27.73842041,0.926798218,1,0.044711588,hispanic
41035,Klamath,67653,0.188004972,2.971043,0.182686187,0,0.134347331,hispanic
38035,Grand Forks,70770,0.499378496,9.5662,0.590388288,0,0.043803872,hispanic
6009,Calaveras,45602,0.485083903,3.223542827,0.201145767,0,0.123744573,hispanic
17119,Madison,264461,0.879738968,9.7972858,0.600891152,0,0.033812169,hispanic
20193,Thomas,7711,0.143567433,4.928024899,0.342138765,0,0.070289197,hispanic
42021,Cambria,131730,0.815102548,2.550672,0.146721833,0,0.016564184,hispanic
8059,Jefferson,580233,0.925419515,7.198832193,0.478676003,0,0.1549188,hispanic
53003,Asotin,22610,0.404288378,1.194162,0.049649905,0,0.041795666,hispanic
19157,Poweshiek,18699,0.391547545,8.50312851,0.544557607,0,0.034279908,hispanic
8069,Larimer,350518,0.733996271,4.433438511,0.307765754,0,0.116556068,hispanic
48473,Waller,53126,0.66314481,8.35749,0.536282623,0,0.308022437,hispanic
42097,Northumberland,91083,0.813238036,5.116213,0.354551241,0,0.036000132,hispanic
17017,Cass,12260,0.421068987,18.84176183,0.828771483,1,0.192414356,hispanic
47015,Cannon,14462,0.534493474,10.16457,0.61298536,0,0.024892823,hispanic
54013,Calhoun,7254,0.34617775,0.8271299,0.034054742,0,0.012682658,hispanic
22015,Bossier,127185,0.764139217,18.3433581,0.822406111,1,0.06765735,hispanic
21175,Morgan,13345,0.423555003,2.322967404,0.130808402,0,0.010266017,hispanic
37141,Pender,62162,0.572405221,10.585245,0.628898791,0,0.074080628,hispanic
21021,Boyle,30100,0.78154133,5.11627907,0.35486951,0,0.034950166,hispanic
42085,Mercer,110683,0.793660659,3.948212,0.261298536,0,0.01556698,hispanic
13123,Gilmer,30816,0.599129894,20.11941848,0.848504137,1,0.119061526,hispanic
26051,Gladwin,25337,0.528589186,2.289142361,0.127307447,0,0.017721119,hispanic
51580,Covington ,5460,0.951211933,2.380952,0.133991088,0,0.022710623,hispanic
21109,Jackson,13442,0.447172157,11.15905371,0.650859325,0,0.008927243,hispanic
13315,Wilcox,8812,0.320696085,20.54017249,0.856460853,1,0.04845665,hispanic
54005,Boone,21951,0.518645121,4.601157,0.32017823,0,0.006104505,hispanic
53005,Benton,201877,0.709757613,18.44192,0.824315722,1,0.222506774,hispanic
20129,Morton,2667,0.105655687,3.374578178,0.215786123,0,0.233970754,hispanic
22115,Vernon,48860,0.449658173,15.71837904,0.768936983,1,0.093819075,hispanic
31039,Cuming,8940,0.234617775,7.494407159,0.491406747,0,0.105369128,hispanic
55039,Fond du Lac,103066,0.766625233,6.374556,0.43539147,0,0.052645877,hispanic
48443,Terrell,823,0.006836544,2.430134,0.137810312,0,0.543134872,hispanic
16015,Boise,7634,0.087321318,6.287660466,0.430299173,0,0.049122347,hispanic
15001,Hawaii,200983,0.493474208,0.651796421,0.028962444,0,0.129513441,hispanic
51840,Winchester ,28108,0.987259167,14.19525,0.73265436,0,0.183791092,hispanic
55025,Dane,542364,0.886575513,8.363387,0.537555697,0,0.064250208,hispanic
29011,Barton,11798,0.283405842,5.763688761,0.396562699,0,0.027292761,hispanic
20165,Rush,3093,0.110316967,1.93986421,0.097708466,0,0.042030391,hispanic
8091,Ouray,4833,0.153200746,2.689840679,0.157224698,0,0.064556176,hispanic
48331,Milam,25131,0.319142324,13.25057,0.71419478,0,0.269229239,hispanic
26035,Clare,30757,0.548166563,2.308417596,0.128898791,0,0.020288065,hispanic
48297,Live Oak,12166,0.187383468,18.90515,0.82940802,1,0.404323525,hispanic
19073,Greene,8981,0.239279055,4.565193186,0.316995544,0,0.032067698,hispanic
49033,Rich,2464,0.053760099,0,0.017186505,0,0.071022727,hispanic
13295,Walker,69410,0.777190802,10.15703789,0.611712285,0,0.023152284,hispanic
6059,Orange,3185968,0.990366687,12.4423723,0.690642903,0,0.341576249,hispanic
51660,Harrisonburg ,54033,0.986637663,19.93226,0.845957989,1,0.206262839,hispanic
29143,New Madrid,17296,0.352392791,14.45420907,0.740611076,0,0.019888992,hispanic
1007,Bibb,22400,0.427905531,19.55357143,0.837364736,1,0.02625,hispanic
41069,Wheeler,1366,0.015537601,0,0.017186505,0,0.063689605,hispanic
20095,Kingman,7310,0.165630827,2.325581395,0.131126671,0,0.03871409,hispanic
16027,Canyon,223499,0.862026103,25.82561891,0.913430936,1,0.255678996,hispanic
1107,Pickens,19938,0.298321939,20.0621928,0.847549332,1,0.047547397,hispanic
55031,Douglas,43208,0.403666874,4.003888,0.266709102,0,0.015737826,hispanic
17159,Richland,15763,0.487569919,1.205354311,0.050286442,0,0.018334073,hispanic
38025,Dunn,4332,0.043505283,6.925208,0.465945258,0,0.054709141,hispanic
48411,San Saba,6054,0.119639528,3.964321,0.26257161,0,0.306739346,hispanic
28145,Union,28606,0.595711622,22.23309795,0.878103119,1,0.042893099,hispanic
22087,St. Bernard,46721,0.691733996,23.60822756,0.892425207,1,0.102095417,hispanic
5099,Nevada,8326,0.222187694,17.05500841,0.797899427,1,0.042157098,hispanic
27117,Pipestone,9047,0.27998757,17.35381895,0.803309994,1,0.077484249,hispanic
42075,Lebanon,141314,0.876320696,11.39307,0.659770847,0,0.13782074,hispanic
6011,Colusa,21627,0.260410193,16.73833634,0.790897518,1,0.603319924,hispanic
20003,Anderson,7878,0.215661902,3.681137345,0.23965627,0,0.019421173,hispanic
18131,Pulaski,12469,0.379428216,6.65650814,0.44939529,0,0.032079557,hispanic
29001,Adair,25339,0.487569919,6.274912191,0.429026098,0,0.025652157,hispanic
30003,Big Horn,13338,0.062461156,32.08876893,0.94939529,1,0.069875544,hispanic
30077,Powell,6968,0.072715973,0.287026406,0.018777849,0,0.028272101,hispanic
26073,Isabella,70562,0.742075823,2.933590318,0.177275621,0,0.03986565,hispanic
55083,Oconto,37830,0.435052828,6.555644,0.445894335,0,0.018450965,hispanic
21213,Simpson,18529,0.631137352,8.095417993,0.526098027,0,0.025743429,hispanic
48189,Hale,33830,0.419204475,37.98404,0.973265436,1,0.597487437,hispanic
20111,Lyon,33406,0.452454941,20.86451536,0.861234882,1,0.21487158,hispanic
8115,Sedgwick,2303,0.102858919,4.776378637,0.32940802,0,0.166739036,hispanic
30021,Dawson,8680,0.089807334,1.958525346,0.09898154,0,0.030645161,hispanic
25017,Middlesex,1614714,0.976382846,16.36203068,0.784532145,1,0.08259729,hispanic
2130,Ketchikan Gateway,13918,0.068365444,2.658427935,0.154042011,0,0.057766921,hispanic
54095,Tyler,8746,0.417650715,1.486394,0.06460853,0,0.007889321,hispanic
53047,Okanogan,42132,0.148228713,20.50698,0.855187778,1,0.204998576,hispanic
53067,Thurston,286419,0.87072716,2.503326,0.14290261,0,0.091820026,hispanic
1009,Blount,57840,0.676507147,13.83125864,0.727243794,0,0.09571231,hispanic
53011,Clark,481857,0.923244251,3.687816,0.240292807,0,0.099583486,hispanic
28041,Greene,13586,0.27532629,18.40129545,0.823360917,1,0.012880907,hispanic
38037,Grant,2374,0.031385954,1.68492,0.079567155,0,0.01600674,hispanic
17035,Cumberland,10808,0.387818521,5.088823094,0.35264163,0,0.010640266,hispanic
23021,Piscataquis,16800,0.105655687,0.238095238,0.018141311,0,0.014821429,hispanic
37133,Onslow,197683,0.829707893,5.387413182,0.377466582,0,0.127785394,hispanic
29065,Dent,15441,0.282162834,0.712389094,0.03214513,0,0.017744965,hispanic
13007,Baker,3092,0.178682411,20.37516171,0.853278167,1,0.060478655,hispanic
36041,Hamilton,4434,0.068365444,1.804239964,0.087842139,0,0.01714028,hispanic
53031,Jefferson,31729,0.240832815,1.701913,0.081476766,0,0.0369063,hispanic
30017,Custer,11586,0.074580485,5.26497497,0.365372374,0,0.035991714,hispanic
51155,Pulaski,34066,0.722809198,2.612576,0.151177594,0,0.018082546,hispanic
48505,Zapata,14190,0.215661902,12.12121,0.680776575,0,0.945947851,hispanic
37137,Pamlico,12670,0.447172157,5.367008682,0.37555697,0,0.041199684,hispanic
40105,Nowata,10218,0.260410193,5.578391,0.387332909,0,0.03141515,hispanic
26069,Iosco,25081,0.50466128,5.22307723,0.362826225,0,0.024081974,hispanic
9011,New London,266784,0.887507769,5.37138659,0.376193507,0,0.109399364,hispanic
51177,Spotsylvania,134238,0.857675575,11.06989,0.647040102,0,0.102511956,hispanic
48477,Washington,35108,0.554381603,14.66902,0.747612985,0,0.163951236,hispanic
53073,Whatcom,225685,0.6923555,4.382214,0.301082113,0,0.095128165,hispanic
51053,Dinwiddie,28529,0.553138595,7.676399,0.500954806,0,0.038557258,hispanic
33001,Belknap,61022,0.77377253,1.884566222,0.095798854,0,0.016944708,hispanic
29029,Camden,45815,0.601926663,7.639419404,0.499045194,0,0.028811525,hispanic
48047,Brooks,7114,0.146364201,15.88417,0.7718014,1,0.915659263,hispanic
21101,Henderson,45591,0.715972654,7.545348863,0.493316359,0,0.027154482,hispanic
27145,Stearns,159256,0.729024239,18.1657206,0.81795035,1,0.034585824,hispanic
8025,Crowley,5858,0.143567433,12.29088426,0.686187142,0,0.312051895,hispanic
16001,Ada,469966,0.878185208,19.04180302,0.830681095,1,0.08314644,hispanic
53041,Lewis,79604,0.384400249,2.76368,0.16359007,0,0.102947088,hispanic
49057,Weber,256359,0.885332505,0,0.017186505,0,0.187202322,hispanic
8119,Teller,25083,0.467992542,5.262528406,0.365054106,0,0.067575649,hispanic
17185,Wabash,11549,0.542573027,3.030565417,0.188733291,0,0.028573903,hispanic
26091,Lenawee,98266,0.757613424,4.37587772,0.300127307,0,0.081605031,hispanic
48373,Polk,50031,0.474518334,14.95073,0.753978358,1,0.15498391,hispanic
5071,Johnson,26742,0.444375388,24.9794331,0.905792489,1,0.141163713,hispanic
46015,Brule,5229,0.130205096,8.605852,0.549968173,0,0.028877414,hispanic
8075,Logan,21528,0.197327533,30.23968785,0.941438574,1,0.163415087,hispanic
46109,Roberts,10447,0.166873835,7.657701,0.499681731,0,0.041255863,hispanic
40127,Pushmataha,11179,0.154443754,9.660971,0.595798854,0,0.04186421,hispanic
54087,Roane,13932,0.379428216,1.076658,0.044557607,0,0.011843239,hispanic
20033,Comanche,1748,0.058110628,2.860411899,0.172183323,0,0.08180778,hispanic
40099,Murray,13953,0.392169049,5.23185,0.363462763,0,0.071812513,hispanic
47047,Fayette,40507,0.546923555,17.23159,0.800763845,1,0.028834522,hispanic
17009,Brown,6556,0.301118707,2.135448444,0.113303628,0,0.066656498,hispanic
51007,Amelia,13013,0.415786203,6.070852,0.417568428,0,0.028586798,hispanic
1115,St. Clair,88690,0.754816656,15.0862555,0.757479313,1,0.025076108,hispanic
26023,Branch,43622,0.677750155,8.367337582,0.538510503,0,0.050112329,hispanic
48333,Mills,4921,0.134244873,4.470636,0.310630172,0,0.18390571,hispanic
40081,Lincoln,34920,0.418582971,4.696449,0.325270528,0,0.035366552,hispanic
40075,Kiowa,8729,0.168116843,3.207698,0.200190961,0,0.116164509,hispanic
20053,Ellsworth,6196,0.165630827,3.389283409,0.216740929,0,0.060361524,hispanic
37123,Montgomery,27271,0.558110628,23.61482894,0.892743475,1,0.154339775,hispanic
27115,Pine,29483,0.284338098,4.375402774,0.299809039,0,0.02967812,hispanic
48449,Titus,33033,0.648228713,39.02158,0.975175048,1,0.440619986,hispanic
28047,Harrison,206650,0.863579863,12.19453182,0.683322724,0,0.055639971,hispanic
36039,Greene,47491,0.641392169,6.148533406,0.422024188,0,0.06045356,hispanic
20027,Clay,7997,0.206339341,2.500937852,0.142266073,0,0.025134425,hispanic
20031,Coffey,8233,0.211622126,8.137981295,0.528007638,0,0.028057816,hispanic
5065,Izard,13593,0.311684276,3.899065696,0.256524507,0,0.025895682,hispanic
29099,Jefferson,224347,0.865444375,7.100607541,0.474220242,0,0.020379145,hispanic
19177,Van Buren,7020,0.231199503,5.270655271,0.36632718,0,0.016951567,hispanic
48209,Hays,222631,0.829086389,22.51259,0.881922342,1,0.396243111,hispanic
39019,Carroll,27081,0.62771908,4.098815,0.274347549,0,0.013515011,hispanic
33017,Strafford,130090,0.865755127,2.751940964,0.162953533,0,0.025766777,hispanic
30081,Ravalli,43172,0.24300808,1.922542389,0.09675366,0,0.036180858,hispanic
26005,Allegan,117327,0.759477937,4.508766098,0.312221515,0,0.074254008,hispanic
53061,Snohomish,814901,0.868551896,6.706336,0.452896244,0,0.104440908,hispanic
13047,Catoosa,67420,0.885021753,9.448234945,0.584977721,0,0.031266686,hispanic
21145,McCracken,65346,0.841205718,5.600954917,0.388605983,0,0.026061274,hispanic
39139,Richland,121099,0.837165942,4.987655,0.345957989,0,0.019793722,hispanic
17109,McDonough,29955,0.551584835,4.773827408,0.329089752,0,0.027941913,hispanic
29055,Crawford,23957,0.399627098,3.047126101,0.190006365,0,0.020328088,hispanic
51111,Lunenburg,12086,0.368862648,5.129902,0.356142584,0,0.047989409,hispanic
55059,Kenosha,169290,0.916096955,15.75403,0.769891789,1,0.1335578,hispanic
27151,Swift,9345,0.206339341,5.671482076,0.392106938,0,0.055858748,hispanic
5145,White,78727,0.633623369,4.090083453,0.273711012,0,0.044012855,hispanic
37125,Moore,98682,0.745183344,10.22476237,0.614576703,0,0.067986056,hispanic
21117,Kenton,166051,0.945618397,8.49136711,0.544239338,0,0.033869113,hispanic
21227,Warren,131264,0.816345556,20.03595807,0.847231063,1,0.055841663,hispanic
6111,Ventura,850967,0.894344313,9.572639127,0.591024825,0,0.430214098,hispanic
38099,Walsh,10667,0.160348042,9.749695,0.598026735,0,0.116340114,hispanic
29207,Stoddard,29206,0.422622747,7.909333699,0.514322088,0,0.017599123,hispanic
20121,Miami,33680,0.560285892,3.948931116,0.261616805,0,0.033046318,hispanic
40007,Beaver,5319,0.074580485,6.76819,0.457033736,0,0.246098891,hispanic
21053,Clinton,10206,0.535114978,3.135410543,0.196053469,0,0.029982363,hispanic
8007,Archuleta,13765,0.16314481,2.615328732,0.151814131,0,0.182419179,hispanic
49029,Morgan,12045,0.230577999,0,0.017186505,0,0.03071814,hispanic
19123,Mahaska,22000,0.447482909,6.318181818,0.432208784,0,0.024045455,hispanic
53027,Grays Harbor,73901,0.441889372,1.623794,0.0760662,0,0.102339617,hispanic
42125,Washington,207346,0.833126165,4.051199,0.271483132,0,0.017502146,hispanic
20135,Ness,2840,0.071783717,2.112676056,0.112030554,0,0.101408451,hispanic
32021,Mineral,4514,0.028278434,2.436863093,0.139401655,0,0.130261409,hispanic
19017,Bremer,24947,0.553760099,9.059205516,0.570655633,0,0.016715437,hispanic
12041,Gilchrist,18256,0.514294593,19.88387379,0.84563972,1,0.061021034,hispanic
6109,Tuolumne,54539,0.325357365,2.786996461,0.167409293,0,0.126661655,hispanic
26137,Otsego,24665,0.50310752,5.473342793,0.38255888,0,0.01743361,hispanic
39119,Muskingum,86183,0.75077688,2.738359,0.16136219,0,0.012113758,hispanic
36043,Herkimer,61833,0.492541952,4.431290735,0.307129217,0,0.022269662,hispanic
51183,Sussex,11237,0.324425109,26.8755,0.92170592,1,0.031058112,hispanic
5083,Logan,21737,0.385643257,12.0071767,0.677275621,0,0.031053043,hispanic
37039,Cherokee,28383,0.575823493,9.618433569,0.594207511,0,0.032977487,hispanic
42095,Northampton,304807,0.93536358,12.88684,0.705283259,0,0.138467949,hispanic
13019,Berrien,19252,0.472032318,15.32308332,0.763844685,1,0.049189695,hispanic
48015,Austin,29989,0.481044127,8.069626,0.524824952,0,0.275601054,hispanic
21049,Clark,36249,0.766314481,4.579436674,0.318905156,0,0.030621534,hispanic
40021,Cherokee,48675,0.58607831,9.039548,0.569382559,0,0.072727273,hispanic
48187,Guadalupe,163694,0.801429459,10.25694,0.616168046,0,0.383422728,hispanic
1029,Cleburne,14987,0.342759478,8.474010809,0.543284532,0,0.024821512,hispanic
48147,Fannin,35286,0.439714108,6.971603,0.467536601,0,0.115853313,hispanic
45037,Edgefield,27052,0.543816035,12.19873,0.683640993,0,0.060439154,hispanic
13193,Macon,13143,0.427905531,13.46724492,0.719287078,0,0.0444343,hispanic
19197,Wright,12690,0.302672467,37.19464145,0.970719287,1,0.127186761,hispanic
1037,Coosa,10715,0.251709136,9.426038264,0.584341184,0,0.02519832,hispanic
13227,Pickens,31980,0.7461156,11.88242652,0.67504774,0,0.030519074,hispanic
29053,Cooper,17603,0.383157241,7.101062319,0.474538511,0,0.020962336,hispanic
39141,Ross,76931,0.731199503,6.291352,0.43093571,0,0.013219638,hispanic
55057,Juneau,26617,0.409571162,5.147086,0.357415659,0,0.02934215,hispanic
24035,Queen Anne's,50251,0.748290864,8.576943742,0.548058561,0,0.04123301,hispanic
27039,Dodge,20822,0.492541952,6.099318029,0.419478039,0,0.050763615,hispanic
48391,Refugio,7032,0.172156619,31.71217,0.946849141,1,0.503412969,hispanic
20075,Hamilton,2607,0.065879428,14.1925585,0.732336092,0,0.36018412,hispanic
26143,Roscommon,23884,0.50466128,2.219058784,0.121260344,0,0.021018255,hispanic
37057,Davidson,166614,0.854257303,10.68937784,0.632718014,0,0.073115104,hispanic
25007,Dukes,17352,0.782473586,0,0.017186505,0,0.03769018,hispanic
28091,Marion,24715,0.523306401,27.3922719,0.924570337,1,0.017762492,hispanic
16029,Caribou,7060,0.091361094,4.390934844,0.303309994,0,0.056798867,hispanic
13241,Rabun,16867,0.481044127,12.74678366,0.698917887,0,0.082350151,hispanic
26059,Hillsdale,45749,0.645121193,5.836193141,0.399427116,0,0.023279197,hispanic
5013,Calhoun,5277,0.15848353,3.032025772,0.18905156,0,0.040742846,hispanic
27127,Redwood,15249,0.257302672,2.360810545,0.133354551,0,0.037510656,hispanic
38021,Dickey,4903,0.113113735,2.651438,0.153723743,0,0.034876606,hispanic
50011,Franklin,49421,0.637352393,2.387649,0.135264163,0,0.016632606,hispanic
24027,Howard,323196,0.953387197,11.89989975,0.675684278,0,0.071470563,hispanic
5027,Columbia,23537,0.389372281,9.134554106,0.573201782,0,0.028975655,hispanic
55093,Pierce,42555,0.622436296,5.216778,0.362189688,0,0.021290095,hispanic
36009,Cattaraugus,76840,0.580795525,2.147319105,0.115531509,0,0.021238938,hispanic
51001,Accomack,32412,0.629894344,33.93805,0.959898154,1,0.093391337,hispanic
46013,Brown,39316,0.286513362,11.24224,0.654996817,0,0.032633025,hispanic
48379,Rains,12159,0.509322561,4.194424,0.282304265,0,0.092112838,hispanic
6041,Marin,259666,0.900870106,20.51481519,0.855824316,1,0.161153174,hispanic
55139,Winnebago,171020,0.882224984,6.876389,0.464353915,0,0.042000936,hispanic
27071,Koochiching,12440,0.102858919,6.189710611,0.424252069,0,0.013344051,hispanic
16023,Butte,2611,0.028278434,0,0.017186505,0,0.045193412,hispanic
18043,Floyd,77781,0.90459913,10.01529937,0.607256525,0,0.033632892,hispanic
18119,Owen,20845,0.55531386,4.317582154,0.295353278,0,0.014631806,hispanic
48145,Falls,17335,0.307955252,7.326219,0.485041375,0,0.236977214,hispanic
31111,Lincoln,35185,0.217526414,3.495807873,0.225652451,0,0.08722467,hispanic
37163,Sampson,63626,0.601926663,23.70100273,0.895926162,1,0.204208971,hispanic
48103,Crane,4794,0.1230578,14.60159,0.744430299,0,0.651647893,hispanic
36113,Warren,64265,0.639838409,4.792655411,0.330681095,0,0.027090952,hispanic
38041,Hettinger,2514,0.053760099,2.386635,0.134945894,0,0.024264121,hispanic
29037,Cass,104954,0.768489745,7.069763897,0.47231063,0,0.04550565,hispanic
21119,Knott,15126,0.499378496,3.768345894,0.245385105,0,0.010511702,hispanic
55113,Sawyer,16489,0.206339341,4.063315,0.272756206,0,0.028200619,hispanic
56025,Natrona,79115,0.216594158,2.9198,0.176002546,0,0.085811793,hispanic
40111,Okmulgee,38335,0.562150404,12.18208,0.682367919,0,0.043485066,hispanic
29071,Franklin,103670,0.72467371,5.961223112,0.409293444,0,0.018076589,hispanic
21187,Owen,10880,0.379428216,4.411764706,0.305219605,0,0.030238971,hispanic
30107,Wheatland,2236,0.034804226,1.341681574,0.056333546,0,0.068872987,hispanic
46101,Moody,6579,0.198259789,4.863961,0.338001273,0,0.046663627,hispanic
39087,Lawrence,59866,0.761342449,4.727224,0.326543603,0,0.010256239,hispanic
48207,Haskell,5813,0.132069608,7.225185,0.480267346,0,0.297264751,hispanic
19135,Monroe,7790,0.258856433,9.370988447,0.582431572,0,0.027984596,hispanic
13311,White,29970,0.729956495,11.77844511,0.670910248,0,0.033299967,hispanic
32001,Churchill,24440,0.115288999,2.823240589,0.169955442,0,0.143453355,hispanic
16019,Bonneville,116854,0.555003108,9.002687114,0.567791216,0,0.132575693,hispanic
30031,Gallatin,111876,0.406774394,8.393221066,0.540101846,0,0.040142658,hispanic
21037,Campbell,93152,0.914853947,6.108296118,0.420432845,0,0.021556166,hispanic
1095,Marshall,96109,0.786824114,32.95216889,0.955442393,1,0.143254014,hispanic
48467,Van Zandt,56019,0.584524549,6.694157,0.451941439,0,0.112461843,hispanic
39043,Erie,74615,0.858297079,7.706225,0.503500955,0,0.045674462,hispanic
48031,Blanco,11702,0.223430702,8.374637,0.53914704,0,0.198085797,hispanic
19067,Floyd,15761,0.394344313,9.83440137,0.601845958,0,0.036736248,hispanic
41011,Coos,64389,0.450590429,1.413285,0.060471038,0,0.066533103,hispanic
48327,Menard,2139,0.060285892,7.947639,0.517504774,0,0.364656381,hispanic
16047,Gooding,15196,0.285270354,10.66070018,0.632081477,0,0.294946038,hispanic
40091,McIntosh,19815,0.395276569,9.084027,0.571292171,0,0.028362352,hispanic
26117,Montcalm,63968,0.679303915,2.985867934,0.183640993,0,0.035720985,hispanic
22057,Lafourche,98115,0.680857676,28.53794017,0.931253978,1,0.043795546,hispanic
33003,Carroll,48779,0.530142946,1.927058775,0.097071929,0,0.016154493,hispanic
25021,Norfolk,705388,0.973275326,15.04703794,0.756842775,1,0.047698572,hispanic
49003,Box Elder,54950,0.160348042,0,0.017186505,0,0.095068244,hispanic
48099,Coryell,74808,0.6230578,8.929526,0.564926798,0,0.187159127,hispanic
22103,St. Tammany,258111,0.845245494,20.2587259,0.851050286,1,0.057382289,hispanic
39143,Sandusky,58799,0.772840273,6.411674,0.438574157,0,0.100069729,hispanic
35055,Taos,32835,0.225605966,3.289173138,0.208465945,0,0.569179229,hispanic
2261,Valdez-Cordova,9164,0.005593536,5.456132693,0.380967537,0,0.05303361,hispanic
42023,Cameron,4492,0.202299565,1.558326,0.070655633,0,0.011798753,hispanic
37105,Lee,61452,0.825978869,20.97572089,0.862826225,1,0.195371998,hispanic
19035,Cherokee,11321,0.282784338,9.539793304,0.588478676,0,0.039572476,hispanic
8073,Lincoln,5610,0.051274083,1.426024955,0.061744112,0,0.141354724,hispanic
20185,Stafford,4178,0.1230578,0.718046912,0.033099936,0,0.131881283,hispanic
39075,Holmes,43892,0.703853325,7.472888,0.490133673,0,0.010024606,hispanic
31001,Adams,31511,0.553760099,11.20243724,0.652768937,0,0.108660468,hispanic
48281,Lampasas,21229,0.348663766,4.898959,0.339910885,0,0.198266522,hispanic
48025,Bee,32587,0.420136731,33.41823,0.956715468,1,0.592536901,hispanic
8107,Routt,25733,0.176817899,4.857575875,0.337046467,0,0.070259977,hispanic
37005,Alleghany,11161,0.507147296,14.96281695,0.754614895,1,0.099363856,hispanic
5127,Scott,10319,0.200435053,5.911425526,0.403882877,0,0.076557806,hispanic
24013,Carroll,168429,0.87849596,9.178941869,0.5760662,0,0.03709575,hispanic
22011,Beauregard,37253,0.377252952,22.36061525,0.879694462,1,0.038171422,hispanic
17195,Whiteside,55626,0.667806091,6.381907741,0.436664545,0,0.121184338,hispanic
38101,Ward,67744,0.374456184,3.277043,0.207192871,0,0.062869036,hispanic
49041,Sevier,21539,0.185208204,0,0.017186505,0,0.054412925,hispanic
2090,Fairbanks North Star,98971,0.207582349,4.435642764,0.308084023,0,0.083670974,hispanic
26007,Alpena,28360,0.532628962,4.513399154,0.312539784,0,0.014210155,hispanic
8067,La Plata,56310,0.371348664,3.764873024,0.244748568,0,0.129657254,hispanic
36059,Nassau,1358343,0.993474208,32.13842159,0.949713558,1,0.17231362,hispanic
17181,Union,16841,0.47545059,19.06062585,0.831317632,1,0.053441007,hispanic
39085,Lake,230514,0.946550653,4.832678,0.335136856,0,0.046578516,hispanic
8089,Otero,18432,0.22467371,3.851996528,0.252705283,0,0.420844184,hispanic
42081,Lycoming,113664,0.69080174,3.439963,0.221514959,0,0.020666174,hispanic
21131,Leslie,10143,0.353635799,2.957704821,0.179503501,0,0.008971705,hispanic
38061,Mountrail,10218,0.098819142,12.72265,0.698281349,0,0.080544138,hispanic
46129,Walworth,5587,0.146364201,3.221765,0.200827498,0,0.022373367,hispanic
17123,Marshall,11534,0.395276569,2.254204959,0.122851687,0,0.029738165,hispanic
4015,Mohave,209550,0.225605966,15.20400859,0.760661999,1,0.16830828,hispanic
26109,Menominee,22983,0.304847732,5.83039638,0.399108848,0,0.018927033,hispanic
39015,Brown,43602,0.683654444,2.95858,0.17982177,0,0.011375625,hispanic
13293,Upson,26215,0.662212554,20.40816327,0.853596435,1,0.023421705,hispanic
20147,Phillips,5317,0.130205096,9.591875118,0.592934437,0,0.034794057,hispanic
48193,Hamilton,8484,0.179614667,9.783121,0.599936346,0,0.129537954,hispanic
47027,Clay,7717,0.398073337,9.848387,0.602800764,0,0.026435143,hispanic
13211,Morgan,18853,0.530142946,14.533496,0.742520687,0,0.03336339,hispanic
37167,Stanly,62075,0.776258546,17.14055578,0.798854233,1,0.043656867,hispanic
40131,Rogers,91984,0.748912368,10.61054,0.630490134,0,0.048780223,hispanic
56039,Teton,23081,0.118707272,16.2038,0.778485041,1,0.148780382,hispanic
